"241","SCRUM","2021-05-06","2021-12-31","","612, 613, 614, 615, 616, 562, 656, 520, 450, 654","bruna.cruz, Géssica.Alves, Wislayne.Silva, Almir.Crispiniano, Axél.Medeiros, Eduardo.Silva, Eduardo.Santos, Matheus.Claudino, Sofia.Cavalcanti, Gabriel.Santos",""
"242","SCRUM","2021-05-03","2021-12-31","","225, 29, 518, 531, 138, 290, 140, 142, 657, 659, 658","Marsell.Senko, luiz.escorel, joao.albuquerque, diego.alan, tiago.nobrega, gilmar.batista, Felipe.Madia, Andresso.Silva, Jaciane.Cruz, José.Júnior, Márcia.Pontes",""
"243","SCRUM","2021-05-03","2022-02-25","SPM [ME01SP2], SPM [ME01SP3], SBC [ME02SP05], SBC_01_02, SPM[ME03SP7], SBC [ME04SP09], SBC [ME05SP11], SBC [ME05SP12]","282, 415, 467, 532, 498, 81, 398, 316, 336, 370, 317, 644, 675, 676","diego.santos, igor.silva, Newton.fonseca, sydeney.araujo, yago.silva, luan.balbino, jonatas.kinas, joao.matos, Christian.Dias, Danilo.Pequeno, Cleuves.Carvalho, Ítalo.Pinheiro, Marley.Sousa, Gabriel.Miranda","JavaScript, IOT"
"244","SCRUM","2021-05-01","2021-12-31","","241, 283, 62, 401, 546, 545","edney.oliveira, antonio.dantas, augusto.oliveira, bruno.winkeler, Alexsandra.Souto, Matheus.Guerra","iOS, MongoDB"
"245","SCRUM","2021-05-03","2021-12-31","","222, 168, 184, 73","henrique.florencio, arthur.calda, rafael.santos, normando.carvalho","JavaScript, Python, iOS"
"246","SCRUM","2021-05-01","2021-12-31","","241, 82, 402, 499","jonhnanthan.oliveira, antonio.dantas, matheus.barbosa, Matheus.Rocha",""
"247","KANBAN","2021-05-01","2021-12-31","","241, 445, 484, 524","antonio.dantas, emilayne.corlett, John.Lima, Ted.Medeiros",""
"248","KANBAN","2021-05-01","2021-12-31","","241, 200, 56, 7, 491","bruno.clementino, antonio.dantas, luma.nascimento, ahemenson.cavalcante, Waldemar.Coimbra","Web"
"249","SCRUM","2021-05-01","2021-12-31","","241, 478, 73, 477","antonio.dantas, rafael.santos, Thales.Souto, Hugo.Silva","JavaScript, Python, iOS"
"250","KANBAN","2021-05-01","2021-12-31","","282, 475, 333, 202, 423","marcelo.fernandes, igor.silva, camila.silva, cristal.mazamba, Johnny.Honorato",""
"251","SCRUM","2021-05-01","2021-12-31","","282, 467, 398, 317, 532, 649, 648","igor.silva, yago.silva, joao.matos, Christian.Dias, Cleuves.Carvalho, Larissa.Silva, Clarice.Soares",""
"252","SCRUM","2021-06-01","2021-12-01","","282, 553, 229, 247","deyvison.oliveira, igor.silva, emilio.farias, Tulio.Nóbrega",""
"253","SCRUM","2021-06-02","2022-02-28","StackV1","225, 29, 518, 358, 531, 290, 142, 140, 138, 559","Marsell.Senko, luiz.escorel, joao.albuquerque, diego.alan, tiago.nobrega, mendelssohn.sa, gilmar.batista, Felipe.Madia, Andresso.Silva, Marcelo.Santos",""
"254","SCRUM","2021-06-01","2021-12-31","Plataforma Web - Ambiente AWS Dev","173, 436","danilo.santos, danyllo.albuquerque",""
"255","SCRUM","2021-06-01","2021-12-31","","222, 421, 420, 168, 184, 623, 449","rony.andrade, henrique.florencio, arthur.calda, normando.carvalho, diogo.lima, jonatah.braz, Arthur.Oliveira",""
"256","SCRUM","2021-05-01","2021-12-31","","282, 415, 336, 370, 316, 399, 81, 498","diego.santos, tony.cavalcanti, igor.silva, Newton.fonseca, sydeney.araujo, luan.balbino, jonatas.kinas, Danilo.Pequeno","JavaScript, IOT"
"257","SCRUM","2021-06-18","2022-09-30","","558, 460","Antonio.Filho, Hugo.Medeiros",""
"259","SCRUM","2021-06-21","2021-12-31","","625, 624, 636, 637, 562","Wislayne.Silva, Vinicius.Lima, Joélio.Silva, Raiani.Pontes, Izabella.Silva",""
"260","SCRUM","2019-10-01","2021-05-31","","105, 538, 351, 265","diego.azevedo, catharine.bezerra, Daniel.Pires, Anderson.Silva",""
"261","SCRUM","2021-07-01","2021-12-31","","548, 466, 465, 496, 582, 638, 131","thiago.meneses, Aramis.Araújo, Adauto.Barros, Augusto.Firmo, Tarciso.Oliveira, Rafael.Azevêdo, Maysa.Araújo",""
"262","SCRUM","2021-07-01","2022-02-28","PAX (A77) [Mobile], Gpos (700) [Mobile], Chrome [Web], MP35 [UNIX], Chrome [Web] | PAX (A77) [Mobile], Chrome [Web] | Gpos (700) [Mobile], Firefox [Web] - GPOS 700 [v181B.32], NEWLAND (N700) [Mobile], Chrome [Web] | NEWLAND (N700) [Mobile], Gpos (700) [Mobile] | PAX (A77) [Mobile]","62, 56, 283, 200, 401, 445, 270, 484, 82, 7, 402, 524, 477, 491, 29, 351","jonhnanthan.oliveira, bruno.clementino, edney.oliveira, luma.nascimento, catharine.bezerra, ahemenson.cavalcante, gessica.silva, gilmar.batista, augusto.oliveira, matheus.barbosa, emilayne.corlett, bruno.winkeler, Thales.Souto, John.Lima, Waldemar.Coimbra, Ted.Medeiros","Web, iOS, MongoDB"
"263","SCRUM","2021-07-08","2021-12-31","","632, 631, 562, 450","bruna.cruz, Wislayne.Silva, Nayara.Souza, Matheus.Araújo",""
"264","SCRUM","2021-07-01","2021-12-31","","282, 144, 512","andre.muniz, igor.silva, Herbert.Araújo","IoT, iOS"
"265","SCRUM","2021-06-01","2021-12-31","Chrome, Firefox, Windows, Linux","105, 538, 351, 643, 480, 603, 154, 265, 473, 205, 606, 453, 483, 605, 486, 457, 311, 114, 250, 604, 652, 650, 651, 357","wendley.franca, diego.azevedo, catharine.bezerra, tales.satiro, carlos.vieira, felipe.silva, gilmar.freitas, singrid.palmeira, Daniel.Pires, Antonio.Neto, Lucas.Cabral, Denys.Lins, Adyson.Queiroga, Gustavo.Nunes, Kewyn.Silva, Anderson.Silva, André.Oliveira, Yuri.Santos, Gutemberg.Filho, Gildo.Neto, Guilherme.Pretto, Erasmo.Isotton, Juliano.Vacaro, Diego.Pedroso",""
"266","SCRUM","2021-07-19","2021-12-31","","77, 528, 257","mateus, diego.lima, Jair.Ferreira",""
"267","SCRUM","2021-08-02","2021-12-31","","539, 262, 522, 542, 303, 57, 476, 67, 519","adrian.guedes, thalita.goncalves, kawe.araujo, elyervesson.pereira, Dênnis.Sousa, Enos.Silva, Andreza.Queiroz, Luis.Fahning, Stayner.Barros","IOT, Lua"
"268","SCRUM","2021-08-01","2022-03-30","","77, 365, 47, 526","mateus, felipe.felix, jailson.ferreira, Juliana.Medeiros","RESTful APIs, Android"
"269","SCRUM","2021-08-02","2022-09-30","","558, 563, 461, 566, 600, 595","Matheus.Almeida, Hugo.Medeiros, Pedro.Cavalcante, Kelvin.Vale, João.Gomes, Kaline.Menezes",""
"270","SCRUM","2021-09-01","2021-12-31","","241, 382, 348, 478, 517","joao.antonio, antonio.dantas, matheus.silva, Hugo.Silva, Sérgio.Correia",""
"271","SCRUM","2021-08-01","2022-09-30","","558, 561, 592, 591","Hugo.Medeiros, Klynger.Dantas, Danilo.Andrade, Fernando.Sousa",""
"272","SCRUM","2021-08-01","2022-09-30","","558, 463, 568, 571, 570, 563","Bruno.Silva, Hugo.Medeiros, Pedro.Cavalcante, José.Lima, Thiago.Oliveira, Rubens.Abrantes",""
"273","SCRUM","2021-08-01","2022-09-30","","558, 583","Hugo.Medeiros, Danilo.Cavalcanti",""
"274","SCRUM","2021-08-01","2022-09-30","","558, 583, 589, 596, 460, 568, 571, 463, 570, 563, 461, 566, 592, 561, 598, 600, 595, 567, 591","Antonio.Filho, Matheus.Almeida, Bruno.Silva, Hugo.Medeiros, Klynger.Dantas, Pedro.Cavalcante, Kelvin.Vale, Vinícius.Bonfim, José.Lima, Thiago.Oliveira, Rubens.Abrantes, Danilo.Cavalcanti, Thiago.Cruz, Danilo.Andrade, Fernando.Sousa, João.Gomes, Marcio.Almeida, Emídio.Oliveira, Kaline.Menezes",""
"275","SCRUM","2021-09-01","2021-12-31","","562, 661","Wislayne.Silva, Jamilson.Silva",""
"276","SCRUM","2021-09-01","2021-12-31","","562, 660","Wislayne.Silva, Igor.Filho",""
"279","SCRUM","2021-10-01","2022-09-30","","5, 495, 242, 448, 503, 27","filipe.ramos, daniel.abella, danilo.coutinho, marcos.costa, João.Bezerra, Roberto.Oliveira","Web, JavaScript"
"280","SCRUM","2021-10-01","2022-09-30","","281, 354, 71, 478","caio.barbosa, diogo.miranda, antonio.queiroz, Hugo.Silva","JavaScript, Python, HTML, RESTful APIs, iOS, IOT"
"281","SCRUM","2021-10-04","2021-12-31","","562, 614, 615","Wislayne.Silva, Eduardo.Silva, Eduardo.Santos",""
"282","SCRUM","2021-10-01","2021-12-31","","33, 494, 490, 174, 656, 94","wagner.leal, renan.barbosa, mailson.costa, Hércules.Souza, Lucas.Furtado, Gabriel.Santos","Android, CouchDB, JavaScript, iOS"
"284","2021-07-01","2022-03-31","","260, 492, 305, 242, 503, 261, 575, 559, 577, 576, 27, 626, 411, 578, 549, 573, 565","talles.gomes, filipe.ramos, leonardo.lima, danilo.coutinho, francisco.favaro, arthur.araujo, Ruan.Silva, Roberto.Oliveira, José.Sobrinho, Marcelo.Santos, Raimundo.Ludgério, Larrysa.Figueiredo, Jobson.Batista, Michael.Oliveira, Marcio.Costa, Jeiseel.Silva, Anderson.Santos","Web, JavaScript"
